"Date","RowNum","Num","Rep","RowNumNumRep","EL_stem1","EL_stem2","moist_1","moist_2","moist_3","notes","X","days","Var"
2016-10-03,34,7,"R4","34.7.R4",11,11,16,14.4,14,"",NA,49,"Palomino"
2016-10-03,12,7,"R8","12.7.R8",11,7,12.4,13.8,15.5,"",NA,49,"Gamay Noir"
2016-10-03,24,1,"R4","24.1.R4",20,11,12,13.7,14.2,"",NA,49,"Barbera"
2016-10-03,28,7,"R4","28.7.R4",11,11,14.5,13.5,16.2,"",NA,49,"Refosco"
2016-10-03,12,10,"R2","12.10.R2",11,11,15.5,14.6,13.1,"",NA,49,"Melon"
2016-10-03,40,9,"R2","40.9.R2",11,26,11.9,13.6,12.6,"",NA,49,"Ruby Cabernet"
2016-10-03,22,9,"R6","22.9.R6",11,11,12.3,14,11.6,"",NA,49,"Durif2"
2016-10-03,15,3,"R3","15.3.R3",11,NA,14.7,15.8,13.7,"",NA,49,"Merlot"
2016-10-03,29,3,"R5","29.3.R5",11,11,16.4,16.2,17.2,"",NA,49,"Schiopettino"
2016-10-03,39,7,"R5","39.7.R5",11,NA,13.7,13.3,14,"",NA,49,"Carnelian"
2016-10-03,21,9,"R8","21.9.R8",11,11,17,14.2,12.6,"",NA,49,"Gruner Veltiner"
2016-10-03,22,1,"R1","22.1.R1",11,NA,13,12.2,15.5,"",NA,49,"Rotgipfler"
2016-10-03,32,3,"R6","32.3.R6",11,11,14,12.7,13,"",NA,49,"Zinfandel/Primitivo"
2016-10-03,20,4,"R2","20.4.R2",11,NA,13.4,12.1,12.3,"",NA,49,"Viognier"
2016-10-03,17,3,"R7","17.3.R7",11,NA,14.2,13.9,12.8,"",NA,49,"Alicante Bouchet"
2016-10-03,12,3,"R3","12.3.R3",11,NA,14.3,13.2,15,"",NA,49,"Auxerrois"
2016-10-03,24,9,"R1","24.9.R1",11,11,14,16.4,14.8,"",NA,49,"Dolcetto"
2016-10-03,16,1,"R4","16.1.R4",11,NA,NA,NA,NA,"",NA,49,"Sauvignon blanc"
2016-10-03,18,1,"R3","18.1.R3",11,11,14.2,15.9,15.8,"",NA,49,"Cinsault"
2016-10-03,19,7,"R4","19.7.R4",11,11,14.4,15.5,16.1,"",NA,49,"Roussanne"
2016-10-03,28,7,"R3","28.7.R3",11,11,15.3,17.3,15.3,"",NA,49,"Refosco"
2016-10-03,13,3,"R1","13.3.R1",9,11,16.1,14.2,17,"",NA,49,"Pinot gris"
2016-10-03,44,1,"R3","44.1.R3",11,11,14.5,14.7,14.1,"",NA,49,"Ruby Seedless"
2016-10-03,12,5,"R2","12.5.R2",9,11,13.2,15.5,16.3,"",NA,49,"Chardonnay"
2016-10-03,19,9,"R1","19.9.R1",11,11,14.4,15.1,15.7,"",NA,49,"Syrah"
2016-10-03,14,1,"R3","14.1.R3",NA,NA,NA,NA,NA,"",NA,49,"Cabernet Sauvignon"
2016-10-03,34,5,"R2","34.5.R2",11,NA,14.8,15.6,14.6,"",NA,49,"Morrastel"
2016-10-03,15,3,"R1","15.3.R1",11,11,10.6,11.7,13.1,"",NA,49,"Merlot"
2016-10-03,22,1,"R4","22.1.R4",26,25,12,14.1,13,"",NA,49,"Rotgipfler"
2016-10-03,22,9,"R5","22.9.R5",11,11,16,14.6,16,"",NA,49,"Durif2"
2016-10-03,17,3,"R5","17.3.R5",11,11,14.5,16.1,15.3,"",NA,49,"Alicante Bouchet"
2016-10-03,18,7,"R9","18.7.R9",11,NA,15.3,14.7,15.2,"",NA,49,"Marsanne"
2016-10-03,17,2,"R2","17.2.R2",11,11,13.6,12,11.8,"",NA,49,"Ugni blanc/Trebbiano"
2016-10-03,29,3,"R7","29.3.R7",11,11,11.4,14.3,14.8,"",NA,49,"Schiopettino"
2016-10-03,13,5,"R4","13.5.R4",11,NA,16.6,17.1,16.3,"",NA,49,"Pinot  Meunier"
2016-10-03,14,3,"R7","14.3.R1",11,11,9.9,8.9,10.2,"",NA,49,"Carmenere"
2016-10-03,24,9,"R2","24.9.R2",11,11,14.6,16,10.4,"",NA,49,"Dolcetto"
2016-10-03,12,10,"R1","12.10.R1",7,11,14.7,14.1,16.3,"",NA,49,"Melon"
2016-10-03,16,1,"R3","16.1.R3",NA,NA,NA,NA,NA,"",NA,49,"Sauvignon blanc"
2016-10-03,18,5,"R4","18.5.R4",NA,NA,NA,NA,NA,"",NA,49,"Durif1"
2016-10-03,18,7,"R5","18.7.R5",23,NA,10,11.2,10,"",NA,49,"Marsanne"
2016-10-03,18,5,"R8","18.5.R8",NA,NA,NA,NA,NA,"",NA,49,"Durif1"
2016-10-03,14,3,"R2","14.3.R2",11,NA,12.4,15.3,13.6,"",NA,49,"Carmenere"
2016-10-03,32,5,"R3","32.5.R3",11,11,14.9,13.2,10.7,"",NA,49,"Rkatsiteli"
2016-10-03,12,3,"R1","12.3.R1",11,11,17.3,17.1,15.2,"",NA,49,"Auxerrois"
2016-10-03,12,1,"R3","12.1.R3",11,11,15.6,13.6,12.5,"",NA,49,"Aligote"
2016-10-03,25,9,"R2","25.9.R2",11,NA,13.5,10.2,14.7,"",NA,49,"Nebbiolo"
2016-10-03,18,3,"R4","18.3.R4",11,NA,9.7,10.8,10.6,"",NA,49,"Counoise"
2016-10-03,29,7,"R3","29.7.R3",11,11,12,13.8,15,"",NA,49,"Tocai Friulano"
2016-10-03,13,5,"R6","13.5.R6",11,11,14.8,17.2,15.4,"",NA,49,"Pinot  Meunier"
2016-10-03,12,5,"R3","12.5.R3",11,NA,14.7,13.4,17,"",NA,49,"Chardonnay"
2016-10-03,22,9,"R2","22.9.R2",11,11,12.6,9.5,11.4,"",NA,49,"Durif2"
2016-10-03,17,2,"R5","17.2.R5",11,NA,11,11.1,11.6,"",NA,49,"Ugni blanc/Trebbiano"
2016-10-03,20,5,"R5","20.5.R5",11,NA,18.2,17.1,17.8,"",NA,49,"Gewurtztraminer"
2016-10-03,26,6,"R2","26.6.R2",11,11,11.2,9.7,12.3,"",NA,49,"Sangiovese"
2016-10-03,14,3,"R4","14.3.R4",11,NA,15.4,16.4,14.7,"",NA,49,"Carmenere"
2016-10-03,21,7,"R7","21.7.R7",11,NA,15.3,16.2,17.8,"",NA,49,"Chasselas doree"
2016-10-03,20,5,"R3","20.5.R3",NA,NA,NA,NA,NA,"",NA,49,"Gewurtztraminer"
2016-10-03,22,7,"R4","22.7.R4",11,NA,13,15.3,13.5,"",NA,49,"Furmint"
2016-10-03,38,7,"R3","38.7.R3",NA,NA,NA,NA,NA,"",NA,49,"Verdelho"
2016-10-03,19,9,"R2","19.9.R2",11,11,13.3,13.9,15.7,"",NA,49,"Syrah"
2016-10-03,17,3,"R3","17.3.R3",11,NA,15,14.8,15.4,"",NA,49,"Alicante Bouchet"
2016-10-03,22,1,"R2","22.1.R2",11,NA,16.1,15.7,14.7,"",NA,49,"Rotgipfler"
2016-10-03,16,1,"R5","16.1.R5",11,NA,16.2,17.5,16,"",NA,49,"Sauvignon blanc"
2016-10-03,44,1,"R5","44.1.R5",11,11,15.4,16.1,15.3,"",NA,49,"Ruby Seedless"
2016-10-03,32,5,"R5","32.5.R5",11,NA,14.8,17.5,15.2,"",NA,49,"Rkatsiteli"
2016-10-03,35,3,"R5","35.3.R5",NA,NA,16.4,18.5,15.3,"dead",NA,49,"Tempranillo"
2016-10-03,34,7,"R2","34.7.R2",11,NA,17,13.4,18.8,"",NA,49,"Palomino"
2016-10-03,40,9,"R1","40.9.R1",11,11,15,12,14.4,"",NA,49,"Ruby Cabernet"
2016-10-03,42,7,"R1","42.7.R1",11,11,17,15,14.7,"",NA,49,"Early Muscat"
2016-10-03,25,9,"R3","25.9.R3",11,11,16.3,17.2,15.5,"",NA,49,"Nebbiolo"
2016-10-03,17,2,"R4","17.2.R4",11,NA,13.1,15.8,14.7,"",NA,49,"Ugni blanc/Trebbiano"
2016-10-03,21,9,"R3","21.9.R3",11,1,13.7,10,14,"",NA,49,"Gruner Veltiner"
2016-10-03,12,7,"R2","12.7.R2",26,NA,15.3,13.8,15.6,"",NA,49,"Gamay Noir"
2016-10-03,44,1,"R1","44.1.R1",11,NA,14.3,9.9,11,"",NA,49,"Ruby Seedless"
2016-10-03,20,5,"R7","20.5.R7",11,11,15.6,16.4,11.7,"",NA,49,"Gewurtztraminer"
2016-10-03,14,1,"R6","14.1.R6",11,11,11.8,10.8,12.2,"",NA,49,"Cabernet Sauvignon"
2016-10-03,39,3,"R2","39.3.R2",11,11,13.9,14.7,15.3,"",NA,49,"Calzin"
2016-10-03,24,9,"R4","24.9.R4",11,11,14.6,11.8,15.7,"",NA,49,"Dolcetto"
2016-10-03,NA,NA,"","UNLABELED 1",11,NA,11.7,14.2,13.6,"",NA,49,NA
2016-10-03,27,1,"R3","27.1.R3",11,11,13.8,11.6,15.9,"",NA,49,"Coda di Volpe"
2016-10-03,18,3,"R1","18.3.R1",11,NA,18.8,16.4,18,"",NA,49,"Counoise"
2016-10-03,14,1,"R10","14.1.R10",11,NA,12.9,8.7,14.4,"",NA,49,"Cabernet Sauvignon"
2016-10-03,39,7,"R4","39.7.R4",11,NA,15.1,13.9,11.7,"",NA,49,"Carnelian"
2016-10-03,42,7,"R6","42.7.R6",11,11,14,12.1,12.3,"",NA,49,"Early Muscat"
2016-10-03,17,3,"R4","17.3.R4",11,NA,15,14.6,14.2,"",NA,49,"Alicante Bouchet"
2016-10-03,22,1,"R7","22.1.R7",11,NA,16.6,15.7,15,"",NA,49,"Rotgipfler"
2016-10-03,14,1,"R1","14.1.R1",11,11,16.7,15.6,11.9,"",NA,49,"Cabernet Sauvignon"
2016-10-03,18,5,"R2","18.5.R2",11,NA,14.3,15.1,14.6,"",NA,49,"Durif1"
2016-10-03,24,1,"R9","24.1.R9",11,11,12.9,12.4,12.2,"",NA,49,"Barbera"
2016-10-03,12,1,"R1","12.1.R1",11,11,9.4,9.2,8.9,"",NA,49,"Aligote"
2016-10-03,22,9,"R3","22.9.R3",11,11,15.5,12.8,14.8,"",NA,49,"Durif2"
2016-10-03,24,1,"R8","24.1.R8",11,11,11.8,12.6,13.3,"",NA,49,"Barbera"
2016-10-03,26,6,"R1","26.6.R1",11,NA,15.7,15.6,14.5,"",NA,49,"Sangiovese"
2016-10-03,13,3,"R3","13.3.R3",7,11,14.4,13.2,13.8,"",NA,49,"Pinot gris"
2016-10-03,13,9,"R2","13.9.R2",11,NA,13.5,15,15.7,"inflorescence dried up",NA,49,"Cabernet franc"
2016-10-03,15,3,"R2","15.3.R2",11,NA,16.8,16.1,15.7,"",NA,49,"Merlot"
2016-10-03,20,5,"R2","20.5.R2",11,11,15.9,12.8,16.4,"",NA,49,"Gewurtztraminer"
2016-10-03,40,9,"R3","40.9.R3",16,NA,15.4,16.6,17.1,"",NA,49,"Ruby Cabernet"
2016-10-03,38,7,"R6","38.7.R6",NA,NA,NA,NA,NA,"",NA,49,"Verdelho"
2016-10-03,20,2,"R6","20.2.R6",NA,NA,NA,NA,NA,"",NA,49,"Valdepenas"
2016-10-03,34,5,"R1","34.5.R1",11,11,15.3,14.6,17.1,"",NA,49,"Morrastel"
2016-10-03,29,3,"R8","29.3.R8",11,NA,13.4,13.5,15.2,"",NA,49,"Schiopettino"
2016-10-03,26,6,"R6","26.6.R6",11,11,11.2,10.9,10.5,"",NA,49,"Sangiovese"
2016-10-03,16,1,"R6","16.1.R6",11,11,15.3,14.5,13.3,"",NA,49,"Sauvignon blanc"
2016-10-03,42,7,"R4","42.7.R4",11,NA,12.7,15.4,12.3,"",NA,49,"Early Muscat"
2016-10-03,32,7,"R4","32.7.R4",11,11,13.1,15.5,16,"",NA,49,"Pinotage"
2016-10-03,18,3,"R6","18.3.R6",11,11,13.4,13.7,13.8,"",NA,49,"Counoise"
2016-10-03,29,3,"R1","29.3.R1",11,11,12.1,14.9,15.2,"",NA,49,"Schiopettino"
2016-10-03,12,7,"R1","12.7.R1",21,11,15.4,16.6,16.8,"",NA,49,"Gamay Noir"
2016-10-03,19,9,"R5","19.9.R5",11,NA,17.5,19.4,16.4,"",NA,49,"Syrah"
2016-10-03,40,9,"R7","40.9.R7",11,11,16.8,17.3,16.9,"",NA,49,"Ruby Cabernet"
2016-10-03,18,7,"R2","18.7.R2",11,NA,13.7,14.4,13.5,"",NA,49,"Marsanne"
2016-10-03,34,1,"R3","34.1.R3",11,NA,11,10.4,9.6,"",NA,49,"Macabeo"
2016-10-03,32,3,"R2","32.3.R2",11,11,13.7,14.6,13.3,"",NA,49,"Zinfandel/Primitivo"
2016-10-03,22,7,"R8","22.7.R8",11,11,16.5,14.9,17.5,"",NA,49,"Furmint"
2016-10-03,17,3,"R6","17.3.R6",11,NA,15,15.3,13.5,"",NA,49,"Alicante Bouchet"
2016-10-03,14,1,"R7","14.1.R7",11,11,14.8,15.4,14.6,"",NA,49,"Cabernet Sauvignon"
2016-10-03,35,3,"R6","35.3.R6",NA,NA,NA,NA,NA,"",NA,49,"Tempranillo"
2016-10-03,20,4,"R6","20.4.R6",11,NA,18.3,16.1,18.3,"",NA,49,"Viognier"
2016-10-03,42,7,"R2","42.7.R2",11,11,12.8,14.2,13.6,"",NA,49,"Early Muscat"
2016-10-03,16,1,"R7","16.1.R7",NA,NA,NA,NA,NA,"",NA,49,"Sauvignon blanc"
2016-10-03,17,3,"R2","17.3.R2",11,11,15.9,13.6,13.5,"",NA,49,"Alicante Bouchet"
2016-10-03,21,9,"R4","21.9.R4",11,NA,16.4,15.2,16.3,"",NA,49,"Gruner Veltiner"
2016-10-03,28,7,"R5","28.7.R5",11,11,15.2,15.1,15.7,"",NA,49,"Refosco"
2016-10-03,14,1,"R5","14.1.R5",11,11,13.2,12.8,13.5,"",NA,49,"Cabernet Sauvignon"
2016-10-03,27,1,"R1","27.1.R1",11,11,14.5,14.7,14.4,"",NA,49,"Coda di Volpe"
2016-10-03,20,4,"R4","20.4.R4",11,11,14.6,14.1,13.4,"",NA,49,"Viognier"
2016-10-03,19,9,"R9","19.9.R9",11,11,14.3,14,14.4,"",NA,49,"Syrah"
2016-10-03,18,1,"R7","18.1.R7",11,NA,15.5,14.5,13.5,"",NA,49,"Cinsault"
2016-10-03,44,1,"R6","44.1.R6",11,NA,11.4,12.3,13.9,"",NA,49,"Ruby Seedless"
2016-10-03,18,7,"R1","18.7.R1",25,11,11.4,12.6,13.8,"",NA,49,"Marsanne"
2016-10-03,39,7,"R8","39.7.R8",25,NA,16,17,17.5,"",NA,49,"Carnelian"
2016-10-03,43,3,"R3","43.3.R3",11,11,16,15.8,15,"",NA,49,"July Muscat"
2016-10-03,19,7,"R2","19.7.R2",11,11,18.8,18.6,16,"",NA,49,"Roussanne"
2016-10-03,18,5,"R1","18.5.R1",NA,NA,NA,NA,NA,"",NA,49,"Durif1"
2016-10-03,12,7,"R6","12.7.R6",9,23,16.2,17.7,16.4,"",NA,49,"Gamay Noir"
2016-10-03,13,3,"R6","13.3.R6",9,11,16,15.7,15.5,"",NA,49,"Pinot gris"
2016-10-03,13,9,"R3","13.9.R3",11,NA,14.4,17.7,13.4,"",NA,49,"Cabernet franc"
2016-10-03,25,9,"R1","25.9.R1",11,11,13.8,12.4,14.1,"",NA,49,"Nebbiolo"
2016-10-03,28,7,"R1","28.7.R1",11,11,14.7,15.6,14.5,"",NA,49,"Refosco"
2016-10-03,12,3,"R5","12.3.R5",11,11,15.3,12.7,15,"",NA,49,"Auxerrois"
2016-10-03,21,9,"R2","21.9.R2",11,11,11.1,11.6,11.2,"",NA,49,"Gruner Veltiner"
2016-10-03,18,7,"R8","18.7.R8",11,NA,15.6,15,15.8,"",NA,49,"Marsanne"
2016-10-03,20,2,"R2","20.2.R2",11,11,9.4,13.4,14,"",NA,49,"Valdepenas"
2016-10-03,22,9,"R4","22.9.R4",11,11,13.9,12.9,13.8,"",NA,49,"Durif2"
2016-10-03,43,3,"R1","43.3.R1",11,NA,16.9,16.9,16.4,"",NA,49,"July Muscat"
2016-10-03,29,7,"R4","29.7.R4",11,11,17,15.9,15.8,"",NA,49,"Tocai Friulano"
2016-10-03,12,5,"R6","12.5.R6",11,NA,13.8,16.2,17,"",NA,49,"Chardonnay"
2016-10-03,13,3,"R7","13.3.R7",11,NA,17.4,17.2,17.2,"",NA,49,"Pinot gris"
2016-10-03,13,5,"R5","13.5.R5",20,NA,16.3,15.9,16.8,"",NA,49,"Pinot  Meunier"
2016-10-03,27,1,"R5","27.1.R5",11,NA,16,15.1,16.1,"",NA,49,"Coda di Volpe"
2016-10-03,18,7,"R3","18.7.R3",11,NA,13.8,14.2,14,"",NA,49,"Marsanne"
2016-10-03,22,7,"R2","22.7.R2",11,1,16.3,15.3,15.9,"",NA,49,"Furmint"
2016-10-03,21,9,"R7","21.9.R7",11,NA,15.7,15.4,16.1,"",NA,49,"Gruner Veltiner"
2016-10-03,15,3,"R4","15.3.R4",11,NA,16.4,17.2,16.9,"",NA,49,"Merlot"
2016-10-03,32,7,"R1","32.7.R1",25,NA,13,13.8,12.2,"",NA,49,"Pinotage"
2016-10-03,32,5,"R1","32.5.R1",11,11,13.4,13.2,11.8,"",NA,49,"Rkatsiteli"
2016-10-03,17,3,"R8","17.3.R8",11,NA,16.2,13.8,13,"",NA,49,"Alicante Bouchet"
2016-10-03,23,7,"R8","23.7.R8",11,NA,16.9,15.2,15.5,"",NA,49,"Szagos feher"
2016-10-03,32,3,"R4","32.3.R4",11,NA,15,14.8,14.5,"",NA,49,"Zinfandel/Primitivo"
2016-10-03,18,7,"R7","18.7.R7",11,11,17.2,15.1,13.9,"",NA,49,"Marsanne"
2016-10-03,13,5,"R1","13.5.R1",7,23,15.8,16.5,16.6,"",NA,49,"Pinot  Meunier"
2016-10-03,26,6,"R3","26.6.R3",11,11,13.6,14.2,13,"",NA,49,"Sangiovese"
2016-10-03,20,2,"R1","20.2.R1",NA,NA,NA,NA,NA,"",NA,49,"Valdepenas"
2016-10-03,23,7,"R5","23.7.R5",11,11,14.8,17.3,17.1,"",NA,49,"Szagos feher"
2016-10-03,20,4,"R5","20.4.R5",11,11,16.3,16.7,16.3,"",NA,49,"Viognier"
2016-10-03,43,3,"R5","43.3.R5",11,NA,15.6,15.9,14,"",NA,49,"July Muscat"
2016-10-03,12,3,"R4","12.3.R4",11,11,14.8,17,14.2,"",NA,49,"Auxerrois"
2016-10-03,39,3,"R3","39.3.R3",26,NA,16.8,15,15.9,"",NA,49,"Calzin"
2016-10-03,23,7,"R1","23.7.R1",11,NA,11.2,14.4,14.7,"",NA,49,"Szagos feher"
2016-10-03,NA,NA,"","UNLABELED 3",11,11,12.2,13,13,"",NA,49,NA
2016-10-03,27,1,"R2","27.1.R2",11,NA,10,13.2,11.9,"",NA,49,"Coda di Volpe"
2016-10-03,18,3,"R7","18.3.R7",11,NA,17.4,19.1,13.9,"",NA,49,"Counoise"
2016-10-03,NA,NA,"","UNLABELED 2",11,11,12.3,15.2,14.1,"inflor dried up/dead",NA,49,NA
2016-10-03,21,9,"R5","21.9.R5",11,11,18.5,16.8,16.2,"",NA,49,"Gruner Veltiner"
2016-10-03,34,1,"R5","34.1.R5",9,11,14.9,16.5,16.7,"",NA,49,"Macabeo"
2016-10-03,42,7,"R3","42.7.R3",11,NA,12.8,16.5,16.3,"",NA,49,"Early Muscat"
2016-10-03,39,7,"R7","39.7.R7",11,NA,14.1,15.6,15.3,"",NA,49,"Carnelian"
2016-10-03,34,5,"R4","34.5.R4",11,11,18.7,16.7,15.7,"",NA,49,"Morrastel"
2016-10-03,35,3,"R4","35.3.R4",11,11,16.2,16.4,17.1,"",NA,49,"Tempranillo"
2016-10-03,18,7,"R6","18.7.R6",11,11,11.8,12.2,13.7,"",NA,49,"Marsanne"
2016-10-03,18,3,"R5","18.3.R5",11,NA,18.4,17.8,18.2,"",NA,49,"Counoise"
2016-10-03,12,3,"R2","12.3.R2",11,11,17.7,15.8,15.4,"",NA,49,"Auxerrois"
2016-10-03,13,9,"R6","13.9.R6",11,11,15.5,15.9,15,"",NA,49,"Cabernet franc"
2016-10-03,14,3,"R1","14.3.R7",11,11,12.5,10.9,11.5,"",NA,49,"Carmenere"
2016-10-03,32,7,"R3","32.7.R3",11,19,13,14.4,12.1,"",NA,49,"Pinotage"
2016-10-03,19,7,"R5","19.7.R5",11,NA,12.7,12.4,13.5,"",NA,49,"Roussanne"
2016-10-03,19,9,"R3","19.9.R3",NA,NA,NA,NA,NA,"",NA,49,"Syrah"
2016-10-03,18,1,"R8","18.1.R8",11,NA,14.1,15.2,14.4,"",NA,49,"Cinsault"
2016-10-03,34,5,"R6","34.5.R6",11,11,14.3,16.9,14.6,"",NA,49,"Morrastel"
2016-10-03,13,9,"R7","13.9.R7",11,11,15,15,16.1,"",NA,49,"Cabernet franc"
2016-10-03,20,5,"R9","20.5.R9",11,NA,13.9,16.9,16.2,"",NA,49,"Gewurtztraminer"
2016-10-03,26,6,"R7","26.6.R7",11,NA,15.2,16.7,16.1,"",NA,49,"Sangiovese"
2016-10-03,24,1,"R5","24.1.R5",11,NA,12.3,15.4,10.8,"",NA,49,"Barbera"
2016-10-03,29,7,"R6","29.7.R6",11,11,14.7,14.3,13.4,"",NA,49,"Tocai Friulano"
2016-10-03,12,1,"R4","12.1.R4",11,11,14.5,13.5,12.1,"",NA,49,"Aligote"
2016-10-03,22,7,"R6","22.7.R6",11,NA,13.8,15.3,13.6,"",NA,49,"Furmint"
2016-10-03,14,3,"R6","14.3.R6",11,NA,10.5,11.2,9.5,"",NA,49,"Carmenere"
2016-10-03,25,9,"R5","25.9.R5",11,11,16.3,17.2,14.2,"",NA,49,"Nebbiolo"
2016-10-03,13,9,"R4","13.9.R4",9,11,14.5,14.1,15.2,"",NA,49,"Cabernet franc"
2016-10-03,12,5,"R1","12.5.R1",11,11,16,15.6,17.5,"",NA,49,"Chardonnay"
2016-10-03,13,3,"R4","13.3.R4",NA,NA,NA,NA,NA,"",NA,49,"Pinot gris"
2016-10-03,13,3,"R2","13.3.R2",11,NA,16,15,16.1,"",NA,49,"Pinot gris"
2016-10-03,24,9,"R7","24.9.R7",NA,NA,NA,NA,NA,"",NA,49,"Dolcetto"
2016-10-03,14,1,"R8","14.1.R8",11,NA,15.3,16.8,15.4,"",NA,49,"Cabernet Sauvignon"
2016-10-03,42,7,"R5","42.7.R5",11,11,13.3,13.5,14.5,"",NA,49,"Early Muscat"
2016-10-03,20,5,"R6","20.5.R6",11,NA,15.9,15.9,15.1,"",NA,49,"Gewurtztraminer"
2016-10-03,12,10,"R4","12.10.R4",11,NA,16.7,16.4,15.1,"",NA,49,"Melon"
2016-10-03,19,9,"R7","19.9.R7",11,11,15.9,16.7,16.7,"",NA,49,"Syrah"
2016-10-03,22,7,"R1","22.7.R1",11,NA,13.7,11.6,13,"",NA,49,"Furmint"
2016-10-03,24,9,"R3","24.9.R3",11,NA,13.7,13.1,10.6,"",NA,49,"Dolcetto"
2016-10-03,19,7,"R6","19.7.R6",11,NA,15.2,17.5,16.6,"",NA,49,"Roussanne"
2016-10-03,21,7,"R6","21.7.R6",11,NA,14.9,15.5,14.9,"",NA,49,"Chasselas doree"
2016-10-03,40,9,"R4","40.9.R4",11,NA,15.6,13.8,13.4,"",NA,49,"Ruby Cabernet"
2016-10-03,38,7,"R4","38.7.R4",NA,NA,NA,NA,NA,"",NA,49,"Verdelho"
2016-10-03,39,3,"R5","39.3.R5",21,NA,13.3,11.8,12.4,"",NA,49,"Calzin"
2016-10-03,20,5,"R8","20.5.R8",11,NA,13.9,12.2,12.3,"",NA,49,"Gewurtztraminer"
2016-10-03,32,7,"R5","32.7.R5",11,11,15.5,13.8,13,"",NA,49,"Pinotage"
2016-10-03,20,4,"R1","20.4.R1",11,NA,12.3,14.1,14.2,"",NA,49,"Viognier"
2016-10-03,15,3,"R6","15.3.R6",11,11,14.3,13,12.6,"",NA,49,"Merlot"
2016-10-03,13,3,"R9","13.3.R9",11,NA,15.5,15.5,14.5,"",NA,49,"Pinot gris"
2016-10-03,18,3,"R2","18.3.R2",11,NA,13.3,15.7,14,"",NA,49,"Counoise"
2016-10-03,38,7,"R5","38.7.R5",NA,NA,NA,NA,NA,"",NA,49,"Verdelho"
2016-10-03,29,7,"R2","29.7.R2",11,11,14.2,14.4,13.7,"",NA,49,"Tocai Friulano"
2016-10-03,15,3,"R5","15.3.R5",11,NA,14.4,14.4,15,"",NA,49,"Merlot"
2016-10-03,28,7,"R6","28.7.R6",11,11,14.2,14.3,15.2,"",NA,49,"Refosco"
2016-10-03,22,9,"R8","22.9.R8",11,11,15.5,12.2,10.4,"",NA,49,"Durif2"
2016-10-03,26,6,"R5","26.6.R5",11,11,15.4,16.6,18.1,"",NA,49,"Sangiovese"
2016-10-03,32,7,"R2","32.7.R2",11,25,16.5,16.3,15.5,"",NA,49,"Pinotage"
2016-10-03,34,7,"R6","34.7.R6",11,NA,14.2,13.8,13.9,"",NA,49,"Palomino"
2016-10-03,39,3,"R1","39.3.R1",11,NA,13.5,14.2,11,"",NA,49,"Calzin"
2016-10-03,35,3,"R2","35.3.R2",11,11,13.4,13.7,12.8,"",NA,49,"Tempranillo"
2016-10-03,24,1,"R6","24.1.R6",11,11,16.4,15.8,15,"",NA,49,"Barbera"
2016-10-03,14,3,"R8","14.3.R8",7,11,14.8,13.5,15.5,"",NA,49,"Carmenere"
2016-10-03,29,3,"R2","29.3.R2",11,11,14.5,12.9,13.8,"",NA,49,"Schiopettino"
2016-10-03,40,9,"R5","40.9.R5",23,NA,15.4,13.5,12.9,"",NA,49,"Ruby Cabernet"
2016-10-03,12,5,"R4","12.5.R4",11,11,15.4,11.4,16.8,"",NA,49,"Chardonnay"
2016-10-03,28,7,"R2","28.7.R2",11,NA,15.1,16.5,16.8,"",NA,49,"Refosco"
2016-10-03,35,3,"R3","35.3.R3",11,11,12.6,13.5,9.3,"",NA,49,"Tempranillo"
2016-10-03,43,3,"R4","43.3.R4",11,11,15.9,15.7,16.6,"",NA,49,"July Muscat"
2016-10-03,19,7,"R1","19.7.R1",11,11,15.4,14.9,14.3,"",NA,49,"Roussanne"
2016-10-03,16,1,"R1","16.1.R1",NA,NA,NA,NA,NA,"",NA,49,"Sauvignon blanc"
2016-10-03,19,7,"R3","19.7.R3",11,11,13.3,13.4,13.6,"",NA,49,"Roussanne"
2016-10-03,39,7,"R3","39.7.R3",11,NA,14.9,15,14,"",NA,49,"Carnelian"
2016-10-03,13,9,"R5","13.9.R5",11,9,14.4,15.2,13.8,"",NA,49,"Cabernet franc"
2016-10-03,40,9,"R8","40.9.R8",25,NA,10.8,11.1,10.8,"",NA,49,"Ruby Cabernet"
2016-10-03,16,1,"R2","16.1.R2",11,NA,9.8,11.4,11.4,"",NA,49,"Sauvignon blanc"
2016-10-03,18,5,"R7","18.5.R7",NA,NA,NA,NA,NA,"",NA,49,"Durif1"
2016-10-03,20,4,"R8","20.4.R8",11,11,14.2,13.8,12.7,"",NA,49,"Viognier"
2016-10-03,39,3,"R4","39.3.R4",11,20,13.7,14.4,12.1,"",NA,49,"Calzin"
2016-10-03,44,1,"R2","44.1.R2",11,11,16.2,13.6,16.8,"",NA,49,"Ruby Seedless"
2016-10-03,12,10,"R5","12.10.R5",7,11,15.8,15.7,15,"",NA,49,"Melon"
2016-10-03,18,3,"R9","18.3.R9",11,NA,16,16.3,13.8,"",NA,49,"Counoise"
2016-10-03,35,3,"R1","35.3.R1",11,11,10.9,14,12.8,"",NA,49,"Tempranillo"
2016-10-03,20,5,"R1","20.5.R1",11,NA,16.5,15.8,15.3,"",NA,49,"Gewurtztraminer"
2016-10-03,22,1,"R3","22.1.R3",11,NA,14.1,13.1,13.5,"",NA,49,"Rotgipfler"
2016-10-03,12,1,"R2","12.1.R2",11,11,14.7,14.2,14.4,"",NA,49,"Aligote"
